,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
354,2,2020-03-01 00:54:24,2020-03-01 01:06:05,1,2.0,1,N,148,170,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
355,2,2020-03-01 00:30:13,2020-03-01 00:38:05,2,1.6,1,N,230,170,1,7.5,0.5,0.5,2.0,0.0,0.3,13.3,2.5
356,2,2020-03-01 00:40:04,2020-03-01 00:53:38,4,2.88,1,N,137,262,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
357,2,2020-03-01 00:57:51,2020-03-01 01:00:32,1,0.96,1,N,263,141,1,4.5,0.5,0.5,1.0,0.0,0.3,9.3,2.5
358,2,2020-03-01 00:12:36,2020-03-01 00:25:55,1,1.8,1,N,158,224,1,10.0,0.5,0.5,2.07,0.0,0.3,15.87,2.5
359,2,2020-03-01 00:34:58,2020-03-01 00:51:17,1,2.96,1,N,79,140,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
360,2,2020-03-01 00:01:00,2020-03-01 00:06:18,1,0.53,1,N,68,249,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
361,2,2020-03-01 00:07:34,2020-03-01 00:17:30,1,1.18,1,N,158,113,1,8.0,0.5,0.5,2.36,0.0,0.3,14.16,2.5
362,2,2020-03-01 00:18:56,2020-03-01 00:34:17,1,2.56,1,N,113,162,1,11.5,0.5,0.5,3.82,0.0,0.3,19.12,2.5
363,2,2020-03-01 00:02:47,2020-03-01 00:07:33,1,1.64,1,N,148,256,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
364,2,2020-03-01 00:00:36,2020-03-01 00:04:41,1,0.58,1,N,7,7,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0
365,1,2020-03-01 00:23:26,2020-03-01 00:28:57,0,1.9,1,N,238,41,1,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
366,1,2020-03-01 00:46:02,2020-03-01 00:53:17,0,1.3,1,N,239,236,1,7.5,3.0,0.5,2.25,0.0,0.3,13.55,2.5
367,1,2020-03-01 00:15:43,2020-03-01 00:23:57,0,1.1,1,N,158,234,1,7.0,3.0,0.5,0.0,0.0,0.3,10.8,2.5
368,1,2020-03-01 00:36:09,2020-03-01 00:44:47,0,1.3,1,N,137,113,2,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
369,2,2020-03-01 00:02:09,2020-03-01 00:13:30,1,3.3,1,N,48,166,1,11.5,0.5,0.5,3.06,0.0,0.3,18.36,2.5
370,2,2020-03-01 00:17:39,2020-03-01 00:25:10,1,1.65,1,N,151,75,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,0.0
371,2,2020-03-01 00:44:41,2020-03-01 00:57:30,1,4.61,1,N,142,42,1,14.5,0.5,0.5,3.66,0.0,0.3,21.96,2.5
372,2,2020-03-01 00:21:33,2020-03-01 00:25:45,3,1.38,1,N,170,107,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
373,2,2020-03-01 00:33:29,2020-03-01 00:47:33,4,5.0,1,N,4,231,1,16.5,0.5,0.5,4.06,0.0,0.3,24.36,2.5
374,2,2020-03-01 01:00:00,2020-03-01 01:05:47,4,2.02,1,N,148,256,1,8.0,0.5,0.5,1.5,0.0,0.3,13.3,2.5
375,1,2020-03-01 00:06:51,2020-03-01 00:12:12,3,1.2,1,N,141,263,1,6.0,3.0,0.5,1.95,0.0,0.3,11.75,2.5
376,1,2020-03-01 00:18:20,2020-03-01 00:33:24,2,2.5,1,N,263,163,1,11.5,3.0,0.5,3.05,0.0,0.3,18.35,2.5
377,1,2020-03-01 00:41:28,2020-03-01 00:53:55,2,2.7,1,N,48,238,1,11.5,3.0,0.5,2.0,0.0,0.3,17.3,2.5
378,2,2020-03-01 00:10:27,2020-03-01 00:23:30,2,1.49,1,N,148,148,1,9.5,0.5,0.5,0.0,0.0,0.3,13.3,2.5
379,2,2020-03-01 00:34:31,2020-03-01 00:53:00,1,3.42,1,N,79,50,1,14.5,0.5,0.5,1.5,0.0,0.3,19.8,2.5
380,1,2020-03-01 00:09:37,2020-03-01 00:38:23,2,7.9,1,N,48,198,1,26.0,3.0,0.5,5.0,0.0,0.3,34.8,2.5
381,2,2020-03-01 00:06:29,2020-03-01 00:16:05,6,2.36,1,N,50,238,1,9.5,0.5,0.5,2.26,0.0,0.3,15.56,2.5
382,2,2020-03-01 00:18:01,2020-03-01 00:23:02,6,1.47,1,N,238,237,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
383,2,2020-03-01 00:32:15,2020-03-01 00:36:23,6,0.36,1,N,262,262,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
384,2,2020-03-01 00:12:44,2020-03-01 00:19:36,3,0.83,1,N,164,170,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
385,2,2020-03-01 00:36:49,2020-03-01 01:06:37,3,7.03,1,N,114,226,1,25.0,0.5,0.5,5.76,0.0,0.3,34.56,2.5
386,1,2020-03-01 00:12:37,2020-03-01 00:45:27,1,17.7,2,N,132,263,1,52.0,2.5,0.5,10.0,0.0,0.3,65.3,2.5
387,2,2020-03-01 00:58:04,2020-03-01 01:17:50,2,8.08,1,N,132,76,2,24.5,0.5,0.5,0.0,0.0,0.3,25.8,0.0
388,2,2020-03-01 00:24:53,2020-03-01 00:28:36,1,0.7,1,N,142,50,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
389,2,2020-03-01 00:43:39,2020-03-01 01:03:51,1,7.95,1,N,230,244,1,25.0,0.5,0.5,5.76,0.0,0.3,34.56,2.5
390,1,2020-03-01 00:02:22,2020-03-01 00:12:44,1,2.1,1,N,249,209,1,9.0,3.0,0.5,3.2,0.0,0.3,16.0,2.5
391,1,2020-03-01 00:33:37,2020-03-01 00:48:19,1,5.0,1,N,100,7,1,16.5,3.0,0.5,5.0,0.0,0.3,25.3,2.5
392,2,2020-03-01 00:05:11,2020-03-01 00:40:42,1,7.62,1,N,238,249,1,28.5,0.5,0.5,6.46,0.0,0.3,38.76,2.5
393,2,2020-03-01 00:53:16,2020-03-01 01:03:30,1,2.13,1,N,114,230,1,9.5,0.5,0.5,2.66,0.0,0.3,15.96,2.5
394,2,2020-03-01 00:18:36,2020-03-01 00:30:34,1,1.7,1,N,45,249,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
395,2,2020-03-01 00:38:40,2020-03-01 00:42:58,1,0.75,1,N,113,234,1,5.0,0.5,0.5,1.0,0.0,0.3,9.8,2.5
396,2,2020-02-29 23:59:43,2020-03-01 00:15:19,1,2.63,1,N,100,79,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
397,2,2020-03-01 00:51:37,2020-03-01 01:06:38,1,2.44,1,N,79,100,1,11.5,0.5,0.5,2.8,0.0,0.3,18.1,2.5
398,2,2020-03-01 00:04:51,2020-03-01 00:17:36,1,2.6,1,N,50,158,1,11.0,0.5,0.5,2.96,0.0,0.3,17.76,2.5
399,2,2020-03-01 00:20:03,2020-03-01 00:33:51,1,2.36,1,N,249,45,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
400,2,2020-03-01 00:41:26,2020-03-01 00:48:24,1,0.5,1,N,148,148,1,6.0,0.5,0.5,1.96,0.0,0.3,11.76,2.5
401,2,2020-03-01 00:50:32,2020-03-01 01:02:12,2,2.9,1,N,148,25,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
402,1,2020-03-01 00:53:25,2020-03-01 01:16:42,0,10.7,1,N,132,72,2,31.5,0.5,0.5,0.0,0.0,0.3,32.8,0.0
403,1,2020-03-01 00:12:19,2020-03-01 00:34:47,2,9.0,1,N,233,17,1,26.5,3.0,0.5,9.11,6.12,0.3,45.53,2.5
404,2,2020-03-01 00:11:07,2020-03-01 00:15:45,1,0.45,1,N,164,234,1,5.0,0.5,0.5,0.0,0.0,0.3,8.8,2.5
405,2,2020-03-01 00:35:08,2020-03-01 01:01:19,1,6.49,1,N,249,226,2,23.0,3.0,0.5,0.0,0.0,0.3,26.8,0.0
406,2,2020-03-01 00:18:49,2020-03-01 00:34:12,1,2.25,1,N,48,249,1,11.5,0.5,0.5,1.53,0.0,0.3,16.83,2.5
407,2,2020-03-01 00:04:09,2020-03-01 00:22:08,1,2.48,1,N,114,48,1,13.0,0.5,0.5,3.36,0.0,0.3,20.16,2.5
408,2,2020-03-01 00:52:32,2020-03-01 01:04:43,1,3.34,1,N,79,263,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
409,1,2020-03-01 00:02:18,2020-03-01 00:23:53,2,4.2,1,N,234,25,1,16.5,3.0,0.5,2.0,0.0,0.3,22.3,2.5
410,2,2020-03-01 00:07:30,2020-03-01 00:14:04,1,1.66,1,N,24,239,2,7.5,0.5,0.5,0.0,0.0,0.3,11.3,2.5
411,1,2020-03-01 00:07:34,2020-03-01 00:28:58,1,3.2,1,N,4,255,1,16.0,3.0,0.5,1.0,0.0,0.3,20.8,2.5
412,1,2020-03-01 00:22:48,2020-03-01 00:58:08,1,22.8,2,N,132,87,1,52.0,2.5,0.5,6.0,0.0,0.3,61.3,2.5
413,1,2020-03-01 00:31:56,2020-03-01 01:04:46,2,6.4,1,N,148,238,1,25.0,3.0,0.5,5.75,0.0,0.3,34.55,2.5
414,1,2020-03-01 00:12:42,2020-03-01 00:31:32,1,8.4,1,N,142,127,1,25.5,3.0,0.5,5.85,0.0,0.3,35.15,2.5
415,1,2020-03-01 00:55:04,2020-03-01 01:04:12,1,2.2,1,N,50,90,1,9.0,3.0,0.5,2.55,0.0,0.3,15.35,2.5
416,1,2020-03-01 00:00:07,2020-03-01 00:08:26,1,1.4,1,N,40,181,1,7.5,0.5,0.5,1.5,0.0,0.3,10.3,0.0
417,2,2020-03-01 00:08:39,2020-03-01 00:17:46,1,1.61,1,N,4,137,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
418,2,2020-03-01 00:25:11,2020-03-01 00:36:05,1,1.6,1,N,137,148,2,8.5,0.5,0.5,0.0,0.0,0.3,12.3,2.5
419,2,2020-03-01 00:39:30,2020-03-01 01:01:48,1,7.49,1,N,148,228,1,24.5,0.5,0.5,7.08,0.0,0.3,35.38,2.5
420,2,2020-03-01 00:00:26,2020-03-01 00:10:47,5,2.36,1,N,237,170,1,9.5,0.5,0.5,2.0,0.0,0.3,15.3,2.5
421,2,2020-03-01 00:50:13,2020-03-01 01:22:21,5,7.34,1,N,48,181,1,26.5,0.5,0.5,9.09,0.0,0.3,39.39,2.5
422,2,2020-03-01 00:02:44,2020-03-01 00:14:00,1,1.49,1,N,45,114,1,9.0,0.5,0.5,2.56,0.0,0.3,15.36,2.5
423,2,2020-03-01 00:29:01,2020-03-01 00:48:41,1,3.35,1,N,45,162,1,15.0,0.5,0.5,3.76,0.0,0.3,22.56,2.5
424,2,2020-03-01 00:15:34,2020-03-01 00:26:22,1,3.32,1,N,151,244,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0.0
425,1,2020-03-01 00:09:22,2020-03-01 00:18:00,2,1.2,1,N,144,114,1,7.5,3.0,0.5,0.0,0.0,0.3,11.3,2.5
426,1,2020-03-01 00:26:00,2020-03-01 00:54:59,2,7.3,1,N,231,262,1,26.0,3.0,0.5,5.95,0.0,0.3,35.75,2.5
427,2,2020-03-01 00:15:55,2020-03-01 00:20:18,3,0.72,1,N,48,48,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
428,2,2020-03-01 00:25:32,2020-03-01 00:51:21,4,5.01,1,N,50,148,1,20.0,0.5,0.5,4.76,0.0,0.3,28.56,2.5
429,2,2020-03-01 00:55:04,2020-03-01 01:04:12,3,0.53,1,N,148,148,2,7.0,0.5,0.5,0.0,0.0,0.3,10.8,2.5
430,2,2020-03-01 00:11:22,2020-03-01 00:12:29,1,0.35,1,N,141,141,1,3.0,0.5,0.5,2.0,0.0,0.3,8.8,2.5
431,2,2020-03-01 00:38:43,2020-03-01 00:44:02,2,1.21,1,N,237,239,1,6.5,0.5,0.5,1.2,0.0,0.3,11.5,2.5
432,2,2020-03-01 00:51:07,2020-03-01 01:09:58,1,4.16,1,N,239,113,2,15.5,0.5,0.5,0.0,0.0,0.3,19.3,2.5
433,2,2020-03-01 00:07:53,2020-03-01 00:13:17,1,1.27,1,N,239,236,1,6.5,0.5,0.5,2.06,0.0,0.3,12.36,2.5
434,2,2020-03-01 00:15:12,2020-03-01 00:18:07,1,0.48,1,N,236,263,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
435,1,2020-03-01 00:07:47,2020-03-01 00:13:48,2,1.3,1,N,170,233,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
436,1,2020-03-01 00:34:25,2020-03-01 00:42:28,2,1.9,1,N,113,209,1,8.0,3.0,0.5,2.36,0.0,0.3,14.16,2.5
437,2,2020-03-01 00:30:52,2020-03-01 01:37:16,1,17.4,1,N,163,11,2,59.5,0.5,0.5,0.0,0.0,0.3,63.3,2.5
438,2,2020-03-01 00:02:16,2020-03-01 00:21:20,1,7.84,1,N,141,66,1,23.5,0.5,0.5,5.46,0.0,0.3,32.76,2.5
439,2,2020-03-01 00:30:55,2020-03-01 00:36:08,1,0.89,1,N,87,231,1,5.5,0.5,0.5,1.8,0.0,0.3,11.1,2.5
440,2,2020-03-01 00:24:08,2020-03-01 00:35:55,1,1.32,1,N,144,4,1,9.0,0.5,0.5,3.2,0.0,0.3,16.0,2.5
441,2,2020-03-01 00:39:09,2020-03-01 00:56:54,1,2.84,1,N,79,231,1,13.5,0.5,0.5,3.46,0.0,0.3,20.76,2.5
442,2,2020-03-01 00:01:47,2020-03-01 00:12:00,1,1.26,1,N,232,79,1,8.0,0.5,0.5,2.0,0.0,0.3,13.8,2.5
443,2,2020-03-01 00:03:18,2020-03-01 00:19:00,2,3.53,1,N,170,75,1,14.0,0.5,0.5,1.0,0.0,0.3,18.8,2.5
444,2,2020-03-01 00:31:04,2020-03-01 00:39:01,2,1.66,1,N,239,237,1,8.0,0.5,0.5,3.0,0.0,0.3,14.8,2.5
445,2,2020-03-01 00:47:14,2020-03-01 00:49:03,2,0.63,1,N,263,237,1,4.0,0.5,0.5,1.56,0.0,0.3,9.36,2.5
446,2,2020-03-01 00:00:12,2020-03-01 00:10:49,1,1.12,1,N,249,158,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
447,2,2020-03-01 00:12:34,2020-03-01 00:25:02,1,2.27,1,N,158,209,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
448,2,2020-03-01 00:27:08,2020-03-01 01:12:59,1,8.16,1,N,209,75,1,35.0,0.5,0.5,11.64,0.0,0.3,50.44,2.5
449,1,2020-03-01 00:01:35,2020-03-01 00:07:33,0,1.5,1,N,48,246,1,7.0,3.0,0.5,1.0,0.0,0.3,11.8,2.5
450,1,2020-03-01 00:20:15,2020-03-01 00:37:23,0,5.0,1,N,48,152,2,18.5,3.0,0.5,0.0,0.0,0.3,22.3,2.5
451,2,2020-03-01 00:08:36,2020-03-01 00:11:47,1,0.78,1,N,255,112,1,4.5,0.5,0.5,1.16,0.0,0.3,6.96,0.0
452,2,2020-03-01 00:20:15,2020-03-01 00:30:41,1,1.65,1,N,145,7,1,9.0,0.5,0.5,2.06,0.0,0.3,12.36,0.0
453,2,2020-03-01 00:17:38,2020-03-01 00:34:10,4,5.37,1,N,162,223,1,18.0,0.5,0.5,3.27,0.0,0.3,25.07,2.5
454,2,2020-03-01 00:06:15,2020-03-01 00:12:43,1,2.03,1,N,141,236,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
455,2,2020-03-01 00:30:06,2020-03-01 00:41:37,1,3.59,1,N,236,79,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
456,2,2020-03-01 00:49:26,2020-03-01 00:59:21,1,1.94,1,N,79,231,1,9.0,0.5,0.5,3.84,0.0,0.3,16.64,2.5
457,1,2020-03-01 00:27:09,2020-03-01 00:44:52,1,3.6,1,N,48,211,1,15.0,3.0,0.5,3.75,0.0,0.3,22.55,2.5
458,1,2020-03-01 00:49:36,2020-03-01 00:57:05,1,1.5,1,N,211,68,1,7.5,3.0,0.5,2.0,0.0,0.3,13.3,2.5
459,1,2020-03-01 00:58:37,2020-03-01 01:12:47,1,3.9,1,N,68,238,1,14.0,3.0,0.5,3.55,0.0,0.3,21.35,2.5
460,2,2020-03-01 00:21:26,2020-03-01 00:32:58,1,2.48,1,N,13,249,1,11.0,0.5,0.5,3.7,0.0,0.3,18.5,2.5
461,2,2020-03-01 00:37:52,2020-03-01 00:58:20,1,5.79,1,N,249,238,1,20.5,0.5,0.5,4.86,0.0,0.3,29.16,2.5
462,1,2020-03-01 00:05:44,2020-03-01 00:19:54,2,8.0,1,N,88,263,2,23.5,3.0,0.5,0.0,0.0,0.3,27.3,2.5
463,1,2020-03-01 00:03:20,2020-03-01 00:09:07,1,0.7,1,N,232,4,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
464,1,2020-03-01 00:20:55,2020-03-01 00:25:31,1,0.4,1,N,79,79,1,5.0,3.0,0.5,1.75,0.0,0.3,10.55,2.5
465,1,2020-03-01 00:27:40,2020-03-01 00:34:37,1,0.7,1,N,79,114,1,6.0,3.0,0.5,1.0,0.0,0.3,10.8,2.5
466,1,2020-03-01 00:37:32,2020-03-01 00:49:17,1,1.7,1,N,114,224,1,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
467,1,2020-03-01 00:54:55,2020-03-01 01:15:32,1,4.3,1,N,4,141,1,17.5,3.0,0.5,5.3,0.0,0.3,26.6,2.5
468,1,2020-03-01 00:37:12,2020-03-01 00:46:32,1,2.2,1,N,125,234,1,9.0,3.0,0.5,1.0,0.0,0.3,13.8,2.5
469,1,2020-03-01 00:23:51,2020-03-01 00:29:09,1,0.8,1,N,230,233,1,5.5,3.0,0.5,1.0,0.0,0.3,10.3,2.5
470,1,2020-03-01 00:14:34,2020-03-01 00:20:33,2,1.1,1,N,234,186,2,6.5,3.0,0.5,0.0,0.0,0.3,10.3,2.5
471,1,2020-03-01 00:28:22,2020-03-01 00:36:03,3,1.1,1,N,249,90,1,7.0,3.0,0.5,2.15,0.0,0.3,12.95,2.5
472,1,2020-03-01 00:50:05,2020-03-01 00:58:18,2,1.6,1,N,158,231,1,8.0,3.0,0.5,3.5,0.0,0.3,15.3,2.5
473,2,2020-03-01 00:08:04,2020-03-01 00:18:24,2,1.59,1,N,79,170,1,8.5,0.5,0.5,1.0,0.0,0.3,13.3,2.5
474,2,2020-03-01 00:26:16,2020-03-01 00:41:01,1,2.52,1,N,164,141,1,12.0,0.5,0.5,3.16,0.0,0.3,18.96,2.5
475,1,2020-03-01 00:25:02,2020-03-01 00:28:58,1,0.7,1,N,113,234,1,4.5,3.0,0.5,1.65,0.0,0.3,9.95,2.5
476,1,2020-03-01 00:37:45,2020-03-01 00:42:51,3,1.0,1,N,249,68,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
477,1,2020-03-01 00:53:51,2020-03-01 01:04:07,1,1.9,1,N,230,239,1,9.5,3.0,0.5,2.65,0.0,0.3,15.95,2.5
478,1,2020-03-01 00:35:01,2020-03-01 00:56:42,0,3.4,1,N,79,48,2,15.5,3.0,0.5,0.0,0.0,0.3,19.3,2.5
479,1,2020-03-01 00:07:26,2020-03-01 00:44:51,1,8.8,1,N,144,41,1,32.5,3.0,0.5,5.0,0.0,0.3,41.3,2.5
480,1,2020-03-01 00:56:59,2020-03-01 00:59:08,1,0.5,1,N,24,151,1,4.0,0.5,0.5,1.05,0.0,0.3,6.35,0.0
481,1,2020-03-01 00:09:37,2020-03-01 00:12:14,2,0.5,1,N,238,238,2,4.0,3.0,0.5,0.0,0.0,0.3,7.8,2.5
482,1,2020-03-01 00:21:27,2020-03-01 00:47:23,1,4.6,1,N,50,79,1,19.5,3.0,0.5,2.0,0.0,0.3,25.3,2.5
483,1,2020-03-01 00:50:35,2020-03-01 00:56:05,1,0.8,1,N,79,148,1,5.5,3.0,0.5,1.85,0.0,0.3,11.15,2.5
484,2,2020-03-01 00:00:20,2020-03-01 00:07:23,1,2.08,1,N,237,75,2,8.0,0.5,0.5,0.0,0.0,0.3,11.8,2.5
485,2,2020-03-01 00:20:12,2020-03-01 00:49:45,1,10.9,1,N,138,230,2,33.5,0.5,0.5,0.0,6.12,0.3,43.42,2.5
486,2,2020-03-01 00:56:41,2020-03-01 01:17:34,1,4.78,1,N,163,7,1,18.0,0.5,0.5,6.54,0.0,0.3,28.34,2.5
487,2,2020-03-01 00:26:02,2020-03-01 00:36:45,2,2.03,1,N,162,141,2,9.0,0.5,0.5,0.0,0.0,0.3,12.8,2.5
488,2,2020-03-01 00:42:09,2020-03-01 00:53:51,2,2.52,1,N,141,75,1,10.5,0.5,0.5,2.86,0.0,0.3,17.16,2.5
489,2,2020-03-01 00:18:51,2020-03-01 00:21:46,2,0.87,1,N,107,170,2,4.5,0.5,0.5,0.0,0.0,0.3,8.3,2.5
490,2,2020-03-01 00:36:47,2020-03-01 00:41:06,3,0.75,1,N,79,107,1,5.0,0.5,0.5,1.76,0.0,0.3,10.56,2.5
491,2,2020-03-01 00:52:39,2020-03-01 01:03:59,3,1.87,1,N,79,233,1,10.0,0.5,0.5,2.76,0.0,0.3,16.56,2.5
